,date,temp_max,temp_min,latitude,longitude,country,region,city,notes,min_mean,min_std,min_extreme,delta_temp_std,event_label,duration
168,2025-02-06,-10.420140000000004,-23.03834999999998,40,110,China,,,,-9.336610764705858,4.80988612096651,-21.361326067122135,-0.3486618790344373,169,2
169,2022-10-29,-22.81717999999998,-29.37761999999998,70,-110,Canada,Nunavut,,,-8.698000903225784,7.462559225678563,-27.354398967422192,-0.2711162446277024,170,3
170,2022-09-28,16.756619999999998,6.590480000000014,40,-90,United States of America,Illinois,"St. Louis, Springfield",,16.260359933333355,3.6207838055231782,7.208400419525409,-0.1706592971894134,171,2
171,2022-12-22,-0.153599999999983,-18.57992999999999,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-0.6860446451612688,5.505857836898863,-14.450689237408426,-0.7499722813252533,172,3
172,2024-01-14,-13.957859999999982,-25.114229999999964,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-4.951545860215028,5.853472105925798,-19.58522612502952,-0.9445682451229452,173,3
173,2024-01-20,-10.16825,-20.423149999999964,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-4.951545860215028,5.853472105925798,-19.58522612502952,-0.1431498877601493,174,2
174,2020-10-27,-4.474339999999984,-13.23075,60,-100,Canada,Nunavut / Manitoba,,,-0.5997636129032032,4.883419858420873,-12.808313258955383,-0.0865042845570969,175,3
175,2020-07-15,26.51327000000003,21.328450000000032,30,120,China,,Nanjing,,25.391801896551744,1.498134979303648,21.646464448292623,-0.2122735619192387,176,2
176,2023-08-30,23.12664000000001,19.645440000000008,30,120,China,,Nanjing,,25.589055935483895,1.9920074428402073,20.609037328383376,-0.4837317911872206,177,2
177,2023-12-20,2.390700000000038,-10.94968,30,120,China,,Nanjing,,1.9228367741935732,3.956045612711406,-7.967277257584941,-0.7538848219626496,178,3
178,2021-03-01,29.536,15.560820000000035,10,-70,Venezuela,,Caracas,,19.08014064516131,1.188698068342732,16.10839547430448,-0.4606514378103328,179,3
179,2021-06-13,29.844449999999995,17.590779999999995,10,-70,Venezuela,,Caracas,,20.1764322777778,1.0082323948474976,17.655851290659054,-0.064539972125079,180,2
180,2022-10-02,29.361630000000048,17.361540000000048,10,-70,Venezuela,,Caracas,,20.126486516129056,0.8591920324786521,17.978506434932427,-0.7180774630236216,181,3
181,2022-12-06,25.154629999999997,15.05853000000002,10,-70,Venezuela,,Caracas,,18.59561470967744,1.345045801985703,15.233000204713184,-0.1297132071306354,182,2
182,2021-06-03,20.75057000000004,10.15220000000005,30,110,China,,,,17.849898500000027,1.8677812012271444,13.180445496932164,-1.6213063366000988,183,2
183,2023-08-30,24.233670000000014,13.57122000000004,30,110,China,,,,19.827596258064535,1.7689298190299778,15.40527171048959,-1.036814287802149,184,2
184,2024-01-22,-2.436499999999967,-7.49169999999998,30,110,China,,,,-0.2638161290322335,2.5420831423314,-6.619023984860733,-0.3432916888544004,185,2
185,2020-04-02,-16.457429999999988,-21.344499999999982,60,-110,Canada,Alberta / Saskatchewan / NW Terr,,,-6.765249444444422,5.604873500525152,-20.777433195757304,-0.1011738809429948,186,2
186,2020-05-01,25.04833000000002,16.46270000000004,30,-90,United States of America,Lousiana,New Orleans,,22.17345795698927,2.2232989992944967,16.61521045875303,-0.0685964680420329,187,2
187,2020-09-29,23.66610000000003,18.3116,30,-90,United States of America,Lousiana,New Orleans,,23.928689600000027,2.197891584582146,18.43396063854466,-0.0556718263098157,188,2
188,2021-09-24,23.783380000000022,17.965900000000033,30,-90,United States of America,Lousiana,New Orleans,,23.928689600000027,2.197891584582146,18.43396063854466,-0.2129589292884134,189,3
189,2022-03-12,19.789150000000006,4.042020000000036,30,-90,United States of America,Lousiana,New Orleans,,15.440277849462388,4.318731080747163,4.64345014759448,-0.1392608468435578,190,2
190,2022-09-29,24.19027,16.710230000000024,30,-90,United States of America,Lousiana,New Orleans,,23.928689600000027,2.197891584582146,18.43396063854466,-0.7842655436857436,191,2
191,2022-10-19,15.655760000000043,9.357630000000029,30,-90,United States of America,Lousiana,New Orleans,,19.433846387096796,3.5182248011138504,10.63828438431217,-0.3640058429201833,192,2
192,2022-12-23,15.279750000000035,-1.5406999999999584,30,-90,United States of America,Lousiana,New Orleans,,12.144282838709705,5.036746880335282,-0.4475843621285023,-0.2170281064032128,193,2
193,2025-01-22,-0.8727199999999584,-5.349739999999997,30,-90,United States of America,Lousiana,New Orleans,,9.217293709677442,5.456046631677627,-4.422822869516626,-0.169888051378029,194,2
194,2022-12-23,4.120750000000044,-17.959039999999987,40,-80,United States of America,Pennsylvania,,,0.1832898709677659,4.8463402108345575,-11.932560656118628,-1.2435114089614392,195,2
195,2024-07-01,22.622220000000027,14.33175,40,-80,United States of America,Pennsylvania,,,19.539154425287386,1.95257020079744,14.657728923293782,-0.166948631685893,196,2
196,2024-08-21,20.1943,11.13754,40,-80,United States of America,Pennsylvania,,,18.56419058064518,2.5122158641216457,12.283650920341069,-0.4562151432563252,197,3
197,2025-01-21,-9.95783,-21.950799999999987,40,-80,United States of America,Pennsylvania,,,-3.4593801075268575,6.3216745677592465,-19.263566526924972,-0.4250825385381266,198,2
198,2025-06-01,17.854100000000017,7.056120000000021,40,-80,United States of America,Pennsylvania,,,16.582423055555576,3.5837104840438676,7.623146845445907,-0.1582233966640217,199,2
199,2021-04-27,28.34396000000004,20.38745,-10,120,Indonesia,,,,23.209003555555576,1.0064321348172844,20.69292321851237,-0.3035209309645367,200,2
200,2022-12-02,28.61056000000002,22.11330000000004,-10,120,Indonesia,,,,23.772199096774216,0.663409422561465,22.11367554037055,-0.0005660763289421,201,2
201,2023-05-13,27.6105,21.038100000000043,-10,120,Indonesia,,,,23.30807887096777,0.875451240495246,21.11945076972965,-0.0929243868380223,202,4
202,2021-02-10,0.4170799999999985,-5.54159999999996,52,0,United Kingdom,,London,,3.449321470588258,3.360404532234343,-4.9516898599976,-0.1755473587610378,203,2
203,2021-05-01,11.589,0.8510400000000118,52,0,United Kingdom,,London,,8.387776344086044,2.5376506901036064,2.0436496188270272,-0.469966029397972,204,2
204,2020-06-01,14.95535000000001,7.446740000000034,50,30,Ukraine,,Kyiv,,14.90805505555558,2.958618510175588,7.511508780116611,-0.0218915618535536,205,3
205,2021-01-16,-10.997349999999985,-17.069919999999968,50,30,Ukraine,,Kyiv,,-2.9792749999999772,4.687232981344832,-14.697357453362056,-0.5061755103876213,206,5
206,2021-02-16,-9.359229999999968,-18.28195999999997,50,30,Ukraine,,Kyiv,,-3.624130294117624,5.168547127453538,-16.545498112751467,-0.3359671188882107,207,4
207,2021-12-22,-8.841349999999977,-15.94539999999995,50,30,Ukraine,,Kyiv,,-2.169928709677395,3.5160584220307523,-10.960074764754276,-1.4178732651337242,208,2
208,2024-01-08,-9.694799999999988,-15.028539999999964,50,30,Ukraine,,Kyiv,,-2.9792749999999772,4.687232981344832,-14.697357453362056,-0.0706563014802152,209,2
209,2021-09-17,33.97195000000005,21.23202000000003,20,30,Sudan,,,,26.801759800000024,2.222583497927209,21.245301055182004,-0.0059755033700014,210,3
210,2020-06-01,7.293900000000008,-0.801339999999982,50,-70,Canada,Quebec,,,9.5504997777778,4.01440859119459,-0.4855217002086736,-0.07867118969505,211,2
211,2020-10-30,-2.0515499999999633,-7.450349999999958,50,-70,Canada,Quebec,,,3.409412580645186,4.261881242011583,-7.245290524383772,-0.0481147793595954,212,2
212,2023-04-28,24.24334000000005,13.766380000000026,-10,30,Zambia / Malawi,,,,16.286521777777804,0.9190023017327646,13.989016023445892,-0.2422583958996495,213,2
213,2024-04-28,23.55575000000005,13.898600000000044,-10,30,Zambia / Malawi,,,,16.286521777777804,0.9190023017327646,13.989016023445892,-0.0983849804025183,214,3
214,2024-09-03,25.537260000000003,12.177450000000022,-10,30,Zambia / Malawi,,,,16.222058733333355,1.4884577651364617,12.500914320492202,-0.2173150814679143,215,2
215,2024-10-05,26.170470000000023,13.662930000000015,-10,30,Zambia / Malawi,,,,17.846413161290346,1.150081010075396,14.971210636101857,-1.1375552023209865,216,2
216,2020-10-05,28.108730000000037,16.273300000000006,-20,120,Australia,Western Australia,Port Hedland,,23.394661354838732,2.518414275146912,17.09862566697145,-0.3277164027841683,217,2
217,2021-03-19,25.351950000000045,21.00726000000003,-20,120,Australia,Western Australia,Port Hedland,,27.404285645161313,1.8704869748750317,22.728068207973735,-0.9199787173544324,218,4
218,2021-06-22,19.97582,11.272700000000045,-20,120,Australia,Western Australia,Port Hedland,,17.24710300000002,2.1869725804081037,11.779671548979762,-0.2318143142357608,219,3
219,2022-03-04,32.82284000000004,21.411680000000047,-20,120,Australia,Western Australia,Port Hedland,,27.404285645161313,1.8704869748750317,22.728068207973735,-0.7037676421465787,220,2
220,2023-04-15,26.264730000000043,16.51415000000003,-20,120,Australia,Western Australia,Port Hedland,,25.30029105555558,2.4978618928212155,19.05563632350254,-1.0174647088402569,221,3
221,2024-08-06,-1.8179700000000023,-11.034459999999967,-50,-70,Argentia,,,,-1.434130838709654,3.445546597848691,-10.047997333331384,-0.2863007765689497,222,2
222,2023-05-14,-28.795769999999976,-33.27807999999999,80,-40,Greenland,,,,-22.333208010752667,4.318138639002369,-33.12855460825859,-0.0346272790759548,223,2
223,2021-02-01,-24.77759999999998,-37.205899999999986,50,130,"China (North Korea, South Korea)",,,,-23.097956529411743,5.046631086538629,-35.714534245758315,-0.2955170942095877,224,2
224,2023-01-20,-28.988489999999985,-42.102479999999986,50,130,"China (North Korea, South Korea)",,,,-29.592370053763418,4.666736780583669,-41.259212005222594,-0.1806975697206398,225,4
225,2024-07-09,20.78558000000004,12.46610000000004,50,130,"China (North Korea, South Korea)",,,,18.944199655172437,2.2101214553037813,13.418896016912983,-0.4311057270750676,226,2
226,2021-06-30,23.985299999999995,20.41744,0,-70,Colombia / Brazil,,,,22.28162555555558,0.6130693614738078,20.74895215187106,-0.5407416724823934,227,4
227,2022-08-21,25.494529999999997,20.10223000000002,0,-70,Colombia / Brazil,,,,22.407670258064535,0.8349090857901812,20.320397543589085,-0.2613069462318581,228,3
228,2022-11-03,24.13583,20.0831,0,-70,Colombia / Brazil,,,,23.155584400000023,0.7462618451959603,21.289929787010124,-1.6171666751811775,229,2
229,2021-08-27,-1.3332299999999575,-4.320899999999995,80,-100,Canada,,,,-1.0508545806451397,1.2576277820477044,-4.194924035764401,-0.1001695144094832,230,2
230,2024-06-01,-3.3469599999999673,-5.019499999999994,80,-100,Canada,,,,-0.6821247777777526,1.2861959146324744,-3.897614564358938,-0.8722508156633587,231,2
231,2024-08-27,-3.1447499999999877,-5.979499999999973,80,-100,Canada,,,,-1.0508545806451397,1.2576277820477044,-4.194924035764401,-1.4190017028169308,232,3
232,2020-08-30,25.011870000000044,17.66207000000003,40,0,Algeria,,,,23.00513780645164,1.5845195728646797,19.04383887428994,-0.8720427932561209,233,2
233,2023-03-03,13.247340000000008,3.401670000000024,40,0,Algeria,,,,9.600531344086043,2.2339248456029077,4.0157192300787745,-0.2748746141963546,234,3
234,2021-02-12,-11.14865999999995,-20.705829999999963,60,10,Norway,,Oslo,,-7.128395941176445,5.334491046108895,-20.46462355644868,-0.0452163929916475,235,3
235,2023-03-07,-4.681859999999972,-13.744669999999983,60,10,Norway,,Oslo,,-4.35586827956987,3.4528986590705335,-12.988114927246205,-0.219107233502599,236,6
236,2023-04-01,3.4776200000000017,-9.259799999999984,60,10,Norway,,Oslo,,-1.2769462222221983,2.610458591118487,-7.803092700018416,-0.558027353867131,237,2
237,2024-01-05,-20.572129999999987,-26.69975999999997,60,10,Norway,,Oslo,,-9.16527569892471,6.08915092618266,-24.38815301438136,-0.3796271456631107,238,4
238,2021-02-15,1.614160000000027,-3.3170499999999947,40,20,Albania,,Tirane,,4.419020823529435,2.8482496070801866,-2.7016031941710317,-0.2160789575109863,239,2
239,2021-11-11,31.831800000000044,15.414500000000032,-20,130,Australia,,,,24.49251466666669,3.038426990670634,16.896447189990106,-0.4877350005579636,240,2
240,2023-01-07,24.229700000000037,19.740440000000035,-20,130,Australia,,,,26.12696231182798,2.383720318702274,20.167661515072297,-0.1792246815703807,241,3
241,2023-02-04,30.297330000000045,18.6755,-20,130,Australia,,,,24.980748294117667,2.470971321853278,18.80331998948447,-0.051728641426969,242,3
242,2021-03-02,-21.805799999999977,-35.128319999999974,60,110,Russia,,,,-16.53796586021503,7.42775799747775,-35.107360853909405,-0.0028217324928579,243,3
243,2022-08-29,10.261160000000018,3.231960000000015,60,110,Russia,,,,11.633505161290346,3.009126475282906,4.1106889730830805,-0.2920212826881764,244,2
244,2023-07-14,15.614530000000002,6.51144000000005,60,110,Russia,,,,14.4681663218391,2.7808627599137994,7.516009422054603,-0.3612437969019703,245,2
245,2024-10-16,-1.8162999999999556,-16.95999999999998,60,110,Russia,,,,-3.909920709677397,4.286205721001154,-14.62543501218028,-0.5446693742162246,246,2
246,2020-04-19,28.969870000000014,17.249500000000012,-10,-70,Brazil,,,,22.126692055555576,1.1886444918673489,19.155080825887204,-1.603154550351336,247,2
247,2020-05-24,20.505060000000014,14.58157,-10,-70,Brazil,,,,21.019239354838735,1.9417543531413457,16.16485347198537,-0.8153881408448784,248,2
248,2020-08-21,21.211760000000027,15.092800000000013,-10,-70,Brazil,,,,21.269971483870993,2.2350511981505665,15.682343488494578,-0.2637718048617379,249,3
249,2021-01-19,26.035500000000013,19.670860000000005,-10,-70,Brazil,,,,22.735517526881747,0.8598575807387253,20.585873575034935,-1.0641454998266326,250,2
250,2021-06-29,20.534700000000043,14.878870000000006,-10,-70,Brazil,,,,20.31546305555558,2.0939988907060862,15.080465828790365,-0.096273130652128,251,4
251,2021-10-25,28.498860000000036,17.94160000000005,-10,-70,Brazil,,,,23.25757625806454,1.1558786859119967,20.36787954328455,-2.099078019913608,252,2
252,2022-04-01,23.03555,17.922200000000032,-10,-70,Brazil,,,,22.126692055555576,1.1886444918673489,19.155080825887204,-1.037215781777046,253,3
253,2022-06-13,24.40902,14.33960000000002,-10,-70,Brazil,,,,20.31546305555558,2.0939988907060862,15.080465828790365,-0.3538043081486676,254,2
254,2022-08-20,25.98275000000001,14.842430000000036,-10,-70,Brazil,,,,21.269971483870993,2.2350511981505665,15.682343488494578,-0.3757916101383017,255,2
255,2022-09-15,25.207670000000007,17.67190000000005,-10,-70,Brazil,,,,22.90510300000002,1.4028440092967551,19.397992976758132,-1.230424028130805,256,3
256,2022-09-30,26.91560000000004,18.213400000000036,-10,-70,Brazil,,,,22.90510300000002,1.4028440092967551,19.397992976758132,-0.8444224510406775,257,2
257,2022-11-01,25.561300000000017,16.498739999999998,-10,-70,Brazil,,,,22.83633713333336,1.5449905564887367,18.97386074211152,-1.6020296899009332,258,6
258,2023-01-05,26.01705000000004,20.484770000000022,-10,-70,Brazil,,,,22.735517526881747,0.8598575807387253,20.585873575034935,-0.1175817685389848,259,3
259,2023-02-19,22.343440000000044,18.24395000000004,-10,-70,Brazil,,,,22.576353764705907,0.8590957521988426,20.4286143842088,-2.542981243496017,260,2
260,2023-06-14,15.284330000000011,10.433100000000024,-10,-70,Brazil,,,,20.31546305555558,2.0939988907060862,15.080465828790365,-2.2193735867850775,261,3
261,2024-12-26,25.555229999999995,20.69457,-10,-70,Brazil,,,,22.838822516129053,0.7792854829886643,20.89060880865739,-0.2515622489277694,262,2
262,2025-07-02,24.684750000000008,14.90945000000005,-10,-70,Brazil,,,,20.209412356321863,2.053157569786845,15.076518431854751,-0.0813714613594155,263,3
263,2022-11-29,-22.606089999999966,-32.54403999999997,50,120,China,,,,-15.023888866666644,6.198861653525024,-30.521043000479207,-0.3263497578414852,264,2
264,2023-01-21,-26.210789999999974,-44.02574999999999,50,120,China,,,,-27.645992473118255,5.403461768462211,-41.15464689427378,-0.5313451318344948,265,2
265,2024-09-29,2.8375500000000216,-5.1094699999999875,50,120,China,,,,5.781921600000022,4.077911533592018,-4.412857233980024,-0.1708258652208559,266,2
266,2022-05-01,24.845970000000023,11.097380000000044,30,0,Algeria,,,,20.073397849462392,3.582702171450693,11.11664242083566,-0.0053765063111056,267,2
267,2020-02-29,27.479900000000043,14.355430000000013,20,-90,Mexico,Campeche / Yucatan,Campeche,,20.535163235294142,2.23647516530966,14.943975322019991,-0.2631575486055035,268,2
268,2020-12-26,23.64718000000005,13.88480000000004,20,-90,Mexico,Campeche / Yucatan,Campeche,,20.45600335483873,2.0961394123958117,15.215654823849205,-0.6349075905824634,269,2
269,2021-02-03,25.344570000000033,12.698050000000023,20,-90,Mexico,Campeche / Yucatan,Campeche,,20.535163235294142,2.23647516530966,14.943975322019991,-1.00422546910285,270,2
270,2022-03-26,28.670740000000023,16.250879999999995,20,-90,Mexico,Campeche / Yucatan,Campeche,,22.216468225806473,1.814014771024988,17.681431298244004,-0.7886106117182784,271,2
271,2022-09-29,28.45840000000004,21.382100000000037,20,-90,Mexico,Campeche / Yucatan,Campeche,,24.022411600000027,0.910588017448564,21.745941556378614,-0.3995676962651552,272,2
272,2022-10-22,28.035799999999995,19.310720000000003,20,-90,Mexico,Campeche / Yucatan,Campeche,,23.101122709677444,1.5106633374428282,19.324464366070373,-0.0090982323656806,273,2
273,2025-04-09,30.401850000000024,18.266050000000007,20,-90,Mexico,Campeche / Yucatan,Campeche,,23.73029811111113,1.7123965485982404,19.44930673961553,-0.690994583342352,274,5
274,2025-05-05,37.786159999999995,22.137230000000045,10,10,Nigeria,,Kano,,25.213190591397872,1.1708463277642844,22.28607477198716,-0.1271257964922961,275,2
275,2021-03-28,22.88928000000004,13.415430000000017,-20,-70,Chile,,,,16.664220806451638,1.2313681292707177,13.585800483274843,-0.1383586916251674,276,2
276,2022-03-24,23.65730000000002,12.976460000000031,-20,-70,Chile,,,,16.664220806451638,1.2313681292707177,13.585800483274843,-0.4948483469648478,277,2
277,2022-10-06,23.317600000000027,7.102620000000002,-20,-70,Chile,,,,11.812894000000025,1.856814211697153,7.17085847075714,-0.0367502953861858,278,2
278,2020-04-01,-10.875369999999975,-24.22590999999997,60,-120,Canada,BC/Alberta/NW Terr,,,-5.398367277777755,6.024709113162128,-20.460140060683074,-0.625054233919751,279,2
279,2020-05-01,-7.041899999999998,-16.49237999999997,70,-130,Canada,Northwest Territories,Tuktoyaktuk,,-4.195533333333311,4.146880942993394,-14.562735690816798,-0.4653242607419234,280,2
280,2021-11-24,-27.23291999999998,-32.261499999999984,70,-130,Canada,Northwest Territories,Tuktoyaktuk,,-15.03959786666664,6.176110445345367,-30.479873980030057,-0.2884705569526613,281,2
281,2020-12-25,26.900800000000004,22.35050000000001,0,120,Indonesia (Philippines),,,,25.150780451612928,0.840226959530889,23.050213052785704,-0.8327667243340456,282,2
282,2022-12-16,27.34915000000001,22.996759999999995,0,120,Indonesia (Philippines),,,,25.150780451612928,0.840226959530889,23.050213052785704,-0.0636173978701575,283,2
283,2021-09-29,-6.588229999999953,-15.678799999999969,70,140,Russia,,,,-1.92037813333331,3.6618152112266658,-11.074916161399974,-1.2572682052565254,284,2
284,2022-11-01,20.90096,7.5014000000000465,-30,-60,Argentia,,,,18.412282733333356,3.3495718556683873,10.038353094162389,-0.7573962295715876,285,2
285,2023-11-03,19.02322000000004,9.623620000000017,-30,-60,Argentia,,,,18.412282733333356,3.3495718556683873,10.038353094162389,-0.1238167479406452,286,2
286,2020-03-07,29.279870000000017,19.212270000000046,-20,-50,Brazil,,,,22.84814532258067,1.3810044472477283,19.39563420446135,-0.132775969568192,287,2
287,2020-05-27,22.963400000000036,9.867639999999994,-20,-50,Brazil,,,,17.814752849462387,2.910919992181714,10.537452869008105,-0.2301034967663574,288,2
288,2021-06-30,17.744169999999997,7.592800000000011,-20,-50,Brazil,,,,17.0834367777778,2.402496160581439,11.0771963763242,-1.450323390103114,289,2
289,2021-07-19,20.569000000000017,9.775840000000017,-20,-50,Brazil,,,,16.53832522988508,2.3583244489975392,10.64251410739123,-0.3674957055886071,290,3
290,2021-07-29,18.36175000000003,8.986540000000048,-20,-50,Brazil,,,,16.53832522988508,2.3583244489975392,10.64251410739123,-0.7021824787912847,291,3
291,2021-10-21,28.814360000000026,17.773400000000038,-20,-50,Brazil,,,,23.01092825806454,2.009579143682468,17.986980398858368,-0.1062811581866603,292,3
292,2022-05-19,18.620450000000005,9.459069999999995,-20,-50,Brazil,,,,17.814752849462387,2.910919992181714,10.537452869008105,-0.3704611847472555,293,3
293,2023-04-20,24.56143000000003,15.884760000000028,-20,-50,Brazil,,,,21.068593833333352,1.8964693370884005,16.32742049061235,-0.233412943703022,294,2
294,2023-06-18,21.11825000000005,10.4991,-20,-50,Brazil,,,,17.0834367777778,2.402496160581439,11.0771963763242,-0.240623225880324,295,2
295,2024-01-26,29.33883000000003,19.559799999999996,-20,-50,Brazil,,,,22.932399946236583,1.0390579160766835,20.33475515604487,-0.7458247938391941,296,2
296,2024-08-10,20.381830000000036,11.212900000000047,-20,-50,Brazil,,,,18.43778361290325,2.8165450061866895,11.396421097436528,-0.0651582335923506,297,3
297,2021-03-20,-1.0665300000000002,-15.480199999999968,-30,-70,Chile,,Santiago,,2.155091397849485,3.6706422656862583,-7.021514266366161,-2.3044157183899214,298,3
298,2021-03-25,3.279260000000022,-7.863869999999963,-30,-70,Chile,,Santiago,,2.155091397849485,3.6706422656862583,-7.021514266366161,-0.2294845622817227,299,2
299,2022-08-03,-7.4576999999999884,-21.91244999999998,-30,-70,Chile,,Santiago,,-10.533988451612878,4.421165228113297,-21.58690152189612,-0.0736340899529746,300,2
300,2023-11-14,0.3046000000000504,-15.340199999999982,-30,-70,Chile,,Santiago,,-1.4035495333333112,3.746623911192213,-10.770109311313844,-1.2197890145936452,301,3
301,2024-04-15,-6.2486299999999915,-15.343079999999986,-30,-70,Chile,,Santiago,,-1.5645209444444237,3.4207543579735726,-10.116406839378357,-1.5279299866821974,302,2
302,2024-04-22,-2.0665599999999813,-11.09789999999998,-30,-70,Chile,,Santiago,,-1.5645209444444237,3.4207543579735726,-10.116406839378357,-0.2869230169461954,303,3
303,2024-05-18,-7.729999999999961,-20.661149999999964,-30,-70,Chile,,Santiago,,-5.04644768817202,5.226706724355423,-18.11321449906058,-0.4874839234936423,304,2
304,2024-05-26,-13.225259999999992,-25.42062999999999,-30,-70,Chile,,Santiago,,-5.04644768817202,5.226706724355423,-18.11321449906058,-1.3980917404239068,305,2
305,2021-03-09,-12.06863999999996,-18.65358999999998,60,30,Russia,,St. Petersburg,,-3.0921125806451393,3.9067638487089607,-12.859022202417542,-1.483214246363349,306,3
306,2021-08-23,14.541470000000004,10.889200000000017,60,30,Russia,,St. Petersburg,,16.143620967741956,1.9541008573323375,11.25836882441111,-0.1889200462841355,307,2
307,2021-12-05,-9.284279999999969,-16.420969999999954,60,30,Russia,,St. Petersburg,,-4.688656258064492,4.250074192815222,-15.313841740102548,-0.2604962195175354,308,2
308,2022-03-09,-8.074559999999963,-14.611429999999984,60,30,Russia,,St. Petersburg,,-3.0921125806451393,3.9067638487089607,-12.859022202417542,-0.4485573905782782,309,2
309,2022-04-01,-0.9102800000000002,-5.978059999999971,60,30,Russia,,St. Petersburg,,0.5834685555555824,2.600190000971485,-5.91700644687313,-0.0234804199324009,310,2
310,2023-11-25,-6.3452499999999645,-10.019169999999974,60,30,Russia,,St. Petersburg,,0.5875095333333537,3.7354596120900783,-8.751139496891842,-0.3394576932391565,311,2
311,2024-01-02,-17.35206999999997,-20.56282999999999,60,30,Russia,,St. Petersburg,,-5.444338870967719,5.958006054855647,-20.33935400810684,-0.0375085204404955,312,4
312,2021-02-24,30.73830000000004,21.65408000000002,0,110,"Indonesia (Malaysia, Brunei)",,,,23.254960705882375,0.6304765066582728,21.678769439236692,-0.0391599670660727,313,2
313,2022-12-23,24.706380000000024,20.744100000000003,0,110,"Indonesia (Malaysia, Brunei)",,,,23.390140903225824,0.5880203791341791,21.920089955390377,-1.9999136035420089,314,2
314,2020-01-11,31.77380000000005,16.5068,10,30,South Sudan / Sudan,,,,21.9986433870968,2.083238628012935,16.79054681706446,-0.13620466385798,315,2
315,2022-12-26,32.587000000000046,18.94613000000004,10,30,South Sudan / Sudan,,,,23.360888193548412,1.4999913413141754,19.610909840262973,-0.4431891184655145,316,2
316,2020-04-02,-10.049229999999966,-19.282519999999977,60,-130,Canada,Yukon / BC,Swift River,,-6.911033555555534,4.659838219443958,-18.56062910416543,-0.1549175876583734,317,3
317,2020-10-23,-8.547579999999982,-17.959449999999975,60,-130,Canada,Yukon / BC,Swift River,,-4.422076387096752,5.101406372116035,-17.175592317386837,-0.1536552129815917,318,2
318,2022-12-20,-38.66755999999998,-44.16129999999998,60,-130,Canada,Yukon / BC,Swift River,,-20.963578967741913,8.872254124207728,-43.14421427826123,-0.1146366760351981,319,2
319,2024-10-20,-7.480199999999968,-17.555939999999964,60,-130,Canada,Yukon / BC,Swift River,,-4.422076387096752,5.101406372116035,-17.175592317386837,-0.0745574170864104,320,2
320,2023-04-28,27.11178000000001,22.84847000000002,0,40,Nairobi,,,,25.24957950000002,0.7873043280368538,23.281318679907887,-0.5497857238854212,321,2
321,2021-06-29,17.020230000000026,5.285150000000044,-20,-60,Paraguay,,,,18.356482222222244,4.7650826999714395,6.443775472293645,-0.2431490795113681,322,3
322,2022-03-25,25.16668000000004,17.881830000000036,-20,-60,Paraguay,,,,24.802960752688197,2.3877948687852695,18.833473580725023,-0.3985449475436354,323,2
323,2022-11-02,23.966700000000003,13.363200000000006,-20,-60,Paraguay,,,,24.261372266666687,4.0792202711941155,14.063321588681395,-0.1716312290428096,324,2
324,2023-02-18,25.8005,18.48834000000005,-20,-60,Paraguay,,,,24.97077364705885,2.1642465032244274,19.56015738899778,-0.4952381290212875,325,2
325,2023-06-01,-7.6481,-13.457249999999988,70,-70,Canada,Nunavut,,,-2.3675315555555327,3.3520452515813326,-10.747644684508863,-0.8083438951824603,326,2
326,2022-05-19,27.41342000000003,19.283299999999997,-10,-50,Brazil,,,,23.665179569892494,1.047293097325559,21.0469468265786,-1.6840050135748783,327,4
327,2023-03-19,24.38094000000001,21.381460000000004,-10,-50,Brazil,,,,23.704880000000024,0.8048753626198483,21.692691593450405,-0.3866829672079294,328,2
328,2023-01-22,-33.02339999999998,-43.38215999999997,50,110,Russia / Mongolia,,,,-26.01235532258063,5.515522013724358,-39.80116035689152,-0.6492585169994413,329,2
329,2023-04-02,-8.760999999999967,-19.612299999999976,50,110,Russia / Mongolia,,,,-6.637829055555534,4.454196439153824,-17.773320153440096,-0.4128645585530656,330,2
330,2025-06-01,-9.698099999999954,-12.530129999999986,80,-20,Greenland,,,,-3.670296666666644,2.9009717055497117,-10.922725930540922,-0.554091605369337,331,2
331,2021-06-29,26.524800000000027,17.720700000000022,-10,-60,Brazil,,,,21.501461333333356,1.218985425742913,18.453997768976073,-0.601564016673244,332,4
332,2022-05-19,25.105500000000006,16.41726,-10,-60,Brazil,,,,22.03115317204303,1.4260674748492288,18.465984484919957,-1.4366252095726115,333,4
333,2022-11-01,26.11990000000003,18.77084000000002,-10,-60,Brazil,,,,23.029555333333356,1.189952294178084,20.054674597888145,-1.0788958550434036,334,5
334,2023-06-14,24.161860000000047,16.86474000000004,-10,-60,Brazil,,,,21.501461333333356,1.218985425742913,18.453997768976073,-1.3037545284903278,335,3
335,2025-05-29,26.049830000000043,18.3451,-10,-60,Brazil,,,,22.03115317204303,1.4260674748492288,18.465984484919957,-0.084767717553294,336,2
336,2022-08-30,13.56460000000004,2.945280000000025,60,120,Russia,,,,11.913072193548407,3.406331157288534,3.397244300327074,-0.1326836057498343,337,2
337,2021-11-12,28.369500000000016,14.97323,-20,140,Australia,,,,25.050848800000026,2.83070365038268,17.97408967404332,-1.0601108574674136,338,2
338,2022-09-02,27.42538000000002,13.274650000000008,-20,140,Australia,,,,19.797200400000023,2.486034686019039,13.582113684952423,-0.123676345580184,339,3
